CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x1a293e8),Room Cap
44086,FNDS,21150,13,Full Term ... `01-SEP to 20-DEC,Online,HIST OF AMERICAN ED ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Pinto  Catherine M,   ,Online,,3,30,0,0,30,0,
44138,FNDS,21150,14,Full Term ... `01-SEP to 20-DEC,Online,HIST OF AMERICAN ED ONLINE.  AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Pizzillo  Joseph,   ,Online,,3,30,0,0,29,1,
44139,FNDS,21150,15,Full Term ... `01-SEP to 20-DEC,Online,HIST OF AMERICAN ED ONLINE.  AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,STAFF,,Online,,3,0,0,0,0,0,
44140,FNDS,21150,16,Full Term ... `01-SEP to 20-DEC,Evening,HIST OF AMERICAN ED,STAFF,,Main,,3,0,0,0,0,0,
44141,FNDS,21150,17,Full Term ... `01-SEP to 20-DEC,Evening,HIST OF AMERICAN ED,STAFF,,Main,,3,0,0,0,0,0,
43675,FNDS,21230,1,Full Term ... `01-SEP to 20-DEC,Day,CHAR OF KNOWLDG ACQUISTN-RS This section for Freshmen only`,Pizzillo  Joseph,WF      0800 0915 JAMES 3102 (Class)`F       0800 1000 JAMES 3102 (Exam),Main,,3,20,0,0,18,2,30
43676,FNDS,21230,2,Full Term ... `01-SEP to 20-DEC,Day,CHAR OF KNOWLDG ACQUISTN-RS This section for Freshmen only`,Bruno  Nicholas A,WF      1100 1215 JAMES 3102 (Class)`F       1230 1430 JAMES 3102 (Exam),Main,,3,20,0,0,19,1,30
43678,FNDS,21230,4,Full Term ... `01-SEP to 20-DEC,Day,CHAR OF KNOWLDG ACQUISTN-RS This section for Freshmen only`,Bruno  Nicholas A,TR      1530 1645 JAMES 3091B (Class)`T       1445 1645 JAMES 3091B (Exam),Main,,3,20,0,0,21,-1,36
43679,FNDS,21230,5,Full Term ... `01-SEP to 20-DEC,Evening,CHAR OF KNOWLDG ACQUISTN,Young  Bessie L,M       1700 1815 JAMES 3099 (Class)`M       1700 1900 JAMES 3099 (Exam)`M       1830 1945 JAMES 3099 (Class),Main,,3,30,0,0,30,0,30
43680,FNDS,21230,6,Full Term ... `01-SEP to 20-DEC,Evening,CHAR OF KNOWLDG ACQUISITN,STAFF,,Main,,3,0,0,0,0,0,
43626,FNDS,21230,7,Full Term ... `01-SEP to 20-DEC,Online,CHAR OF KNOWLDG ACQUISTN ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,McCarron  Sean R.,   ,Online,,3,30,0,0,30,0,
43627,FNDS,21230,8,Full Term ... `01-SEP to 20-DEC,Online,CHAR OF KNOWLDG ACQUISTN ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,McBee  Robin H.,   ,Online,,3,30,0,0,29,1,
43628,FNDS,21230,9,Full Term ... `01-SEP to 20-DEC,Online,CHAR OF KNOWLDG ACQUISTN ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Falls  Lisa M.,   ,Online,,3,30,0,0,30,0,
43629,FNDS,21230,10,Full Term ... `01-SEP to 20-DEC,Online,CHAR OF KNOWLDG ACQUISTN ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Morettini  Brianne Walsh,   ,Online,,3,30,0,0,30,0,
43630,FNDS,21230,11,Full Term ... `01-SEP to 20-DEC,Online,CHAR OF KNOWLDG ACQUISTN ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Falls  Lisa M.,   ,Online,,3,30,0,0,29,1,
43631,FNDS,21230,12,Full Term ... `01-SEP to 20-DEC,Online,CHAR OF KNOWLDG ACQUISTN ONLINE. AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Pizzillo  Joseph,   ,Online,,3,30,0,0,26,4,
42070,FREN,2100,1,Full Term ... `01-SEP to 20-DEC,Day,MSTRPC FREN LIT ENGLISH TRANS,Breen-Davis  Karen,T       0930 1045 JAMES 1112 (Class)`R       0930 1045 ROBSON 204 (Class)`R       1015 1215 ROBSON 204 (Exam),Main,,3,24,0,0,23,1,24
42047,FREN,2101,1,Full Term ... `01-SEP to 20-DEC,Evening,ELEMENTARY FRENCH I,Mc Monigle  Margaret Theresa,TR      1700 1815 BUNCE 304 (Class)`R       1700 1900 BUNCE 304 (Exam),Main,,3,22,1,0,20,2,22
42048,FREN,2101,2,Full Term ... `01-SEP to 20-DEC,Day,ELEMENTARY FRENCH I,Fishman  Janet,M       1445 1645 LBRARY 578 (Exam)`M       1530 1645 LBRARY 578 (Class)`W       1530 1645 LBRARY 126 (Class),Main,,3,24,1,0,25,-1,32
42049,FREN,2101,3,Full Term ... `01-SEP to 20-DEC,Evening,ELEMENTARY FRENCH I,Fishman  Janet,MW      1700 1815 BUNCE 205 (Class)`W       1700 1900 BUNCE 205 (Exam),Main,,3,24,1,0,24,0,24
42046,FREN,2102,1,Full Term ... `01-SEP to 20-DEC,Day,ELEMENTARY FRENCH II Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Mc Monigle  Margaret Theresa,TR      1530 1645 BUNCE 348 (Class)`T       1445 1645 BUNCE 348 (Exam),Main,,3,24,0,0,10,14,24
42071,FREN,2102,2,Full Term ... `01-SEP to 20-DEC,Day,ELEMENTARY FRENCH II Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Breen-Davis  Karen,TR      1100 1215 ROBSON 204 (Class)`T       1015 1215 ROBSON 204 (Exam),Main,,3,24,0,0,22,2,24
41935,FREN,2201,1,Full Term ... `01-SEP to 20-DEC,Day,INTERMED FRENCH I Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Spencer  Sonia B.,TR      1100 1215 BUNCE 304 (Class)`T       1015 1215 BUNCE 304 (Exam),Main,,3,22,0,0,17,5,22
41937,FREN,2211,1,Full Term ... `01-SEP to 20-DEC,Day,INTERMED FRENCH II Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Spencer  Sonia B.,MW      1400 1515 BUNCE 304 (Class)`W       1445 1645 BUNCE 304 (Exam),Main,,3,22,0,0,10,12,22
41936,FREN,2324,1,Full Term ... `01-SEP to 20-DEC,Day,APPREC FRENCH LIT Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Spencer  Sonia B.,TR      1230 1345 BUNCE 304 (Class)`R       1230 1430 BUNCE 304 (Exam),Main,,3,22,0,0,9,13,22
43775,GEOG,16100,1,Full Term ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRONMENT,Federman  Richard B,MW      1400 1515 ROBSON 306 (Class)`W       1445 1645 ROBSON 306 (Exam),Main,,3,35,0,0,37,-2,40
43776,GEOG,16100,2,Full Term ... `01-SEP to 20-DEC,Evening,EARTH  PEOPLE  AND ENVIRONMENT,Hanley  Paul A,TR      1700 1815 WILSON 108 (Class)`R       1700 1900 WILSON 108 (Exam),Main,,3,30,0,0,32,-2,35
43777,GEOG,16100,3,Full Term ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRONMENT,Hanley  Paul A,TR      1530 1645 ROBSON 315L (Class)`T       1445 1645 ROBSON 315L (Exam),Main,,3,23,0,0,23,0,25
43778,GEOG,16100,4,Full Term ... `01-SEP to 20-DEC,Evening,EARTH  PEOPLE  AND ENVIRONMENT,Levecchia  Andrew Carmen,R       1830 1945 ROBSON 306 (Class)`R       1900 2100 ROBSON 306 (Exam)`R       2000 2115 ROBSON 306 (Class),Main,,3,35,0,0,35,0,40
43779,GEOG,16100,5,Full Term ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRON-RS This section for Freshmen only`,Hasse  John E.,MW      1530 1645 ROBSON 302 (Class)`M       1445 1645 ROBSON 302 (Exam),Main,,3,20,0,0,22,-2,48
43780,GEOG,16100,6,Full Term ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRON-RS This section for Freshmen only`,Flanagan  Robert A,MW      1530 1645 ROBSON 302 (Class)`M       1445 1645 ROBSON 302 (Exam),Main,,3,20,0,0,20,0,48
43781,GEOG,16100,7,Full Term ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRONMENT,Pullion  Christa M,MW      1400 1515 ROBSON 311 (Class)`W       1445 1645 ROBSON 311 (Exam),Main,,3,24,0,0,23,1,50
43782,GEOG,16100,8,Full Term ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRONMENT,Badurek  Christopher,TR      0800 0915 ROBSON 302 (Class)`R       0800 1000 ROBSON 302 (Exam),Main,,3,35,0,0,34,1,48
43783,GEOG,16100,9,Rowan Select Classes ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRON-RS This section for Rowan Select students only`,Hakun  George J.,MW      0930 1045 ROBSON 306 (Class)`W       1015 1215 ROBSON 306 (Exam),Main,,3,25,0,0,28,-3,40
43784,GEOG,16100,10,Rowan Select Classes ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRON-RS This section for Rowan Select students only`,Hakun  George J.,MW      0800 0915 ROBSON 306 (Class)`W       0800 1000 ROBSON 306 (Exam),Main,,3,25,0,0,28,-3,40
43928,GEOG,16100,11,Rowan Select Classes ... `01-SEP to 20-DEC,Day,EARTH  PEOPLE  AND ENVIRON-RS This section for Rowan Select students only`,Hakun  George J.,MW      1230 1345 ROBSON 315L (Class)`W       1230 1430 ROBSON 315L (Exam),Main,,3,25,0,0,24,1,25
43788,GEOG,16110,1,Full Term ... `01-SEP to 20-DEC,Day,CULTURAL GEOGRAPHY,Kitson  Jennifer L,WF      1230 1345 ROBSON 306 (Class)`F       1445 1645 ROBSON 306 (Exam),Main,,3,35,1,-1,35,0,40
43789,GEOG,16110,2,Full Term ... `01-SEP to 20-DEC,Day,CULTURAL GEOGRAPHY,Okun  Judy,R       0930 1045 ROBSON 315L (Class)`R       1015 1215 ROBSON 315L (Exam)`R       1100 1215 ROBSON 315L (Class),Main,,3,23,1,0,23,0,25
43790,GEOG,16110,3,Full Term ... `01-SEP to 20-DEC,Evening,CULTURAL GEOGRAPHY,Lucas  Susan,M       1830 1945 ROBSON 308 (Class)`M       1900 2100 ROBSON 308 (Exam)`M       2000 2115 ROBSON 308 (Class),Main,,3,30,1,-1,30,0,30
43791,GEOG,16110,4,Rowan Select Classes ... `01-SEP to 20-DEC,Day,CULTURAL GEOGRAPHY-RS This section for Rowan Select students only`,Nolan  Christine Ann,T       1445 1645 ROBSON 306 (Exam)`T       1530 1645 ROBSON 306 (Class)`T       1700 1815 ROBSON 306 (Class),Main,,3,25,0,0,27,-2,40
43792,GEOG,16110,5,Rowan Select Classes ... `01-SEP to 20-DEC,Day,CULTURAL GEOGRAPHY-RS This section for Rowan Select students only`,Nolan  Christine Ann,MW      1530 1645 ROBSON 311 (Class)`M       1445 1645 ROBSON 311 (Exam),Main,,3,25,0,0,27,-2,50
43793,GEOG,16110,6,Rowan Select Classes ... `01-SEP to 20-DEC,Evening,CULTURAL GEOGRAPHY-RS This section for Rowan Select students only`,Nolan  Christine Ann,MW      1700 1815 ROBSON 311 (Class)`W       1700 1900 ROBSON 311 (Exam),Main,,3,25,0,0,25,0,50
43929,GEOG,16110,7,Full Term ... `01-SEP to 20-DEC,Day,CULTURAL GEOGRAPHY,Kitson  Jennifer L,W       0930 1045 ROBSON 315L (Class)`F       0930 1045 ROBSON 202 (Class)`F       1015 1215 ROBSON 202 (Exam),Main,,3,23,1,0,23,0,24
43794,GEOG,16130,1,Full Term ... `01-SEP to 20-DEC,Day,EARTH SCIENCES LABORATORY I,McGlynn  Charles D,TR      0930 1045 ROBSON 302 (Lecture)`W       0930 1045 ROBSON 302 (Lab)`W       1100 1215 ROBSON 302 (Lab)`R       1015 1215 ROBSON 302 (Exam),Main,,4,20,0,0,20,0,48
43795,GEOG,16131,1,Full Term ... `01-SEP to 20-DEC,Evening,PRINCIPLES OF EARTH SCIENCE,Boles  Zachary,TR      1700 1815 ROBSON 302 (Class)`R       1700 1900 ROBSON 302 (Exam),Main,,3,25,0,0,26,-1,48
43796,GEOG,16131,2,Full Term ... `01-SEP to 20-DEC,Evening,PRINCIPLES OF EARTH SCIENCE,Boles  Zachary,T       1830 1945 ROBSON 302 (Class)`T       1900 2100 ROBSON 302 (Exam)`T       2000 2115 ROBSON 302 (Class),Main,,3,25,0,0,25,0,48
43797,GEOG,16140,1,Full Term ... `01-SEP to 20-DEC,Day,WORLD REGIONAL GEOGRAPHY,Zanni  Wayne T.,TR      0800 0915 ROBSON 306 (Class)`R       0800 1000 ROBSON 306 (Exam),Main,,3,35,1,-13,35,0,40
43798,GEOG,16140,2,Full Term ... `01-SEP to 20-DEC,Day,WORLD REGIONAL GEOGRAPHY,Zanni  Wayne T.,TR      0930 1045 ROBSON 306 (Class)`R       1015 1215 ROBSON 306 (Exam),Main,,3,35,1,-10,35,0,40
44089,GEOG,16140,3,Full Term ... `01-SEP to 20-DEC,Evening,WORLD REGIONAL GEOGRAPHY,Stevenson  Anthony Cornelius,M       1700 1815 RUCAB 511 (Class)`M       1700 1900 RUCAB 511 (Exam)`M       1830 1945 RUCAB 511 (Class),Camden,,3,18,0,0,13,5,18
43799,GEOG,16160,1,Full Term ... `01-SEP to 20-DEC,Evening,INTRO MAPPING/GEO INFO SCIENCE,Hasse  John E.,R       1830 1945 ROBSON 311 (Class)`R       1900 2100 ROBSON 311 (Exam)`R       2000 2115 ROBSON 311 (Class),Main,,3,23,1,-13,23,0,50
43800,GEOG,16160,2,Full Term ... `01-SEP to 20-DEC,Day,INTRO MAPPING/GEO INFO SCIENCE,Carmichael  Bryce Lennon,W       0930 1045 ROBSON 311 (Class)`W       1015 1215 ROBSON 311 (Exam)`W       1100 1215 ROBSON 311 (Class),Main,,3,23,1,-8,23,0,50
43801,GEOG,16160,3,Full Term ... `01-SEP to 20-DEC,Day,HONR INTRO MAPPING/GIS,Christman  Zachary J,T       0930 1045 ROBSON 311 (Class)`T       1015 1215 ROBSON 311 (Exam)`T       1100 1215 ROBSON 311 (Class),Main,,3,20,3,-1,10,10,50
43802,GEOG,16160,4,Full Term ... `01-SEP to 20-DEC,Evening,INTRO MAPPING/GEO INFO SCIENCE,Pollard  Christopher R,T       1830 1945 ROBSON 311 (Class)`T       1900 2100 ROBSON 311 (Exam)`T       2000 2115 ROBSON 311 (Class),Main,,3,23,1,-13,23,0,50
43803,GEOG,16160,5,Full Term ... `01-SEP to 20-DEC,Day,INTRO MAPPING/GEO INFO SCIENCE,Jacobson  Hannah Kristen,F       0930 1045 ROBSON 302 (Class)`F       1015 1215 ROBSON 302 (Exam)`F       1100 1215 ROBSON 302 (Class),Main,,3,23,1,-15,24,-1,48
43804,GEOG,16160,6,Full Term ... `01-SEP to 20-DEC,Day,INTRO MAPPING/GEO INFO SCIENCE,Pollard  Christopher R,T       1445 1645 ROBSON 311 (Exam)`T       1530 1645 ROBSON 311 (Class)`T       1700 1815 ROBSON 311 (Class),Main,,3,23,1,-11,24,-1,50
43805,GEOG,16240,1,Full Term ... `01-SEP to 20-DEC,Day,US & CANADA,McGlynn  Charles D,TR      1230 1345 ROBSON 302 (Class)`R       1230 1430 ROBSON 302 (Exam),Main,,3,35,0,0,35,0,48
43806,GEOG,16240,2,Full Term ... `01-SEP to 20-DEC,Day,US & CANADA,McGlynn  Charles D,TR      1400 1515 ROBSON 302 (Class)`R       1445 1645 ROBSON 302 (Exam),Main,,3,35,0,0,35,0,48
43807,GEOG,16240,3,Full Term ... `01-SEP to 20-DEC,Day,US & CANADA,Pullion  Christa M,MW      1230 1345 ROBSON 311 (Class)`W       1230 1430 ROBSON 311 (Exam),Main,,3,25,0,0,25,0,50
43808,GEOG,16240,4,Full Term ... `01-SEP to 20-DEC,Evening,US & CANADA,Ontko  Michael S,R       1830 1945 ROBSON 315L (Class)`R       1900 2100 ROBSON 315L (Exam)`R       2000 2115 ROBSON 315L (Class),Main,,3,23,0,0,22,1,25
43809,GEOG,16241,1,Full Term ... `01-SEP to 20-DEC,Day,GEOG OF NEW JERSEY,Federman  Richard B,MW      1100 1215 ROBSON 306 (Class)`M       1015 1215 ROBSON 306 (Exam),Main,,3,35,0,0,36,-1,40
43810,GEOG,16260,1,Full Term ... `01-SEP to 20-DEC,Evening,FUND OF GEO INFO SYSTEMS (GIS),Corbalis  Mark E,W       1830 1945 ROBSON 302 (Class)`W       1900 2100 ROBSON 302 (Exam)`W       2000 2115 ROBSON 302 (Class),Main,,3,23,0,0,22,1,48
43811,GEOG,16260,2,Full Term ... `01-SEP to 20-DEC,Day,FUND OF GEO INFO SYSTEMS (GIS),Corbalis  Mark E,F       1230 1345 ROBSON 302 (Class)`F       1400 1515 ROBSON 302 (Class)`F       1445 1645 ROBSON 302 (Exam),Main,,3,23,0,0,11,12,48
43812,GEOG,16290,1,Full Term ... `01-SEP to 20-DEC,Day,HIST & METHOD OF MOD GEOGRAPHY,Howell  Jordan P,T       1230 1345 ROBSON 315L (Class)`T       1230 1430 ROBSON 315L (Exam)`T       1400 1515 ROBSON 315L (Class),Main,,3,23,0,0,23,0,25
43813,GEOG,16302,1,Full Term ... `01-SEP to 20-DEC,Day,URBAN GEOGRAPHY,Bucknum Ferrigno  Megan E,M       0930 1045 ROBSON 302 (Class)`M       1015 1215 ROBSON 302 (Exam)`M       1100 1215 ROBSON 302 (Class),Main,,3,25,0,0,26,-1,48
43932,GEOG,16304,1,Full Term ... `01-SEP to 20-DEC,Online,GEOG OF POPULATION ONLINE.  AFTER REGISTRATION  VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,McGlynn  Charles D,   ,Online,,3,25,0,0,30,-5,
43931,GEOG,16307,1,Full Term ... `01-SEP to 20-DEC,Evening,GEOG TRANSPORTATION,Ontko  Michael S,MW      1700 1815 ROBSON 306 (Class)`W       1700 1900 ROBSON 306 (Exam),Main,,3,22,0,0,18,4,40
43814,GEOG,16330,1,Full Term ... `01-SEP to 20-DEC,Day,GEOLOGY I,Karimi  Maryam Elisa,TR      1100 1215 ROBSON 302 (Lecture)`T       1015 1215 ROBSON 302 (Exam)`W       1230 1345 ROBSON 302 (Lab)`W       1400 1515 ROBSON 302 (Lab),Main,,4,20,0,0,22,-2,48
43815,GEOG,16338,1,Full Term ... `01-SEP to 20-DEC,Day,CLIMATOLOGY,Karimi  Maryam Elisa,TR      1400 1515 ROBSON 306 (Class)`R       1445 1645 ROBSON 306 (Exam),Main,,3,20,0,0,20,0,40
44088,GEOG,16350,1,Full Term ... `01-SEP to 20-DEC,Day,QUANTITATIVE METHODS,Federman  Richard B,MW      1530 1645 ROBSON 306 (Class)`M       1445 1645 ROBSON 306 (Exam),Main,,3,35,0,0,20,15,40
43816,GEOG,16355,1,Full Term ... `01-SEP to 20-DEC,Day,FND IN GEOGRAPHIC KNOWLEDGE-WI,Okun  Judy,T       0930 1045 ROBSON 315L (Class)`T       1015 1215 ROBSON 315L (Exam)`T       1100 1215 ROBSON 315L (Class),Main,,3,20,0,0,20,0,25
43930,GEOG,16361,1,Full Term ... `01-SEP to 20-DEC,Evening,GEOVISUALIZATION,Meenar  Md Mahbubur Rabb,M       1830 1945 ROBSON 311 (Class)`M       1900 2100 ROBSON 311 (Exam)`M       2000 2115 ROBSON 311 (Class),Main,,3,23,0,0,22,1,50
43817,GEOG,16370,1,Full Term ... `01-SEP to 20-DEC,Day,REMOTE/SENS/AIR PHOTO INTRPRT,Christman  Zachary J,R       0930 1045 ROBSON 311 (Class)`R       1015 1215 ROBSON 311 (Exam)`R       1100 1215 ROBSON 311 (Class),Main,,3,23,0,0,25,-2,50
43785,GEOG,16390,1,Full Term ... `01-SEP to 20-DEC,Day,GEO RSRCH CLINI/STUDIO,Christman  Zachary J,   ,Main,,1,0,0,0,1,-1,
43786,GEOG,16390,2,Full Term ... `01-SEP to 20-DEC,Day,GEO RSRCH CLINI/STUDIO,Christman  Zachary J,   ,Main,,2,0,0,0,1,-1,
43787,GEOG,16390,3,Full Term ... `01-SEP to 20-DEC,Day,GEO RSRCH CLINI/STUDIO,Christman  Zachary J,   ,Main,,3,0,0,0,14,-14,
43818,GEOG,16490,1,Full Term ... `01-SEP to 20-DEC,Evening,SENIOR SEM GEOG-WI,Okun  Judy,M       1830 1945 ROBSON 315L (Class)`M       1900 2100 ROBSON 315L (Exam)`M       2000 2115 ROBSON 315L (Class),Main,,3,15,0,0,11,4,25
43819,GEOG,16490,2,Full Term ... `01-SEP to 20-DEC,Day,SENIOR SEM GEOG-WI,Howell  Jordan P,M       0930 1045 ROBSON 315L (Class)`M       1015 1215 ROBSON 315L (Exam)`M       1100 1215 ROBSON 315L (Class),Main,,3,15,0,0,12,3,25
44374,GERI,8122M,34A,SOM Term ... `05-JUL to 31-JUL,Day,GERIATRICS,White  Christian Paul,   ,Stratford,,1,999,0,0,10,989,
44375,GERI,8122M,34B,SOM Term ... `01-AUG to 28-AUG,Day,GERIATRICS,White  Christian Paul,   ,Stratford,,1,999,0,0,8,991,
44376,GERI,8122M,34C,SOM Term ... `29-AUG to 25-SEP,Day,GERIATRICS,White  Christian Paul,   ,Stratford,,1,999,0,0,12,987,
44377,GERI,8122M,34D,SOM Term ... `26-SEP to 23-OCT,Day,GERIATRICS,White  Christian Paul,   ,Stratford,,1,999,0,0,9,990,
44378,GERI,8122M,34E,SOM Term ... `24-OCT to 20-NOV,Day,GERIATRICS,White  Christian Paul,   ,Stratford,,1,999,0,0,17,982,
44379,GERI,8122M,34F,SOM Term ... `21-NOV to 18-DEC,Day,GERIATRICS,White  Christian Paul,   ,Stratford,,1,999,0,0,11,988,
44248,GERI,9124M,44A,SOM Term ... `20-JUN to 17-JUL,Day,GERIATRICS,Ginsberg  Terrie B.,   ,Stratford,,1,999,0,0,0,999,
44249,GERI,9124M,44B,SOM Term ... `18-JUL to 14-AUG,Day,GERIATRICS,Ginsberg  Terrie B.,   ,Stratford,,1,999,0,0,0,999,
44250,GERI,9124M,44C,SOM Term ... `15-AUG to 11-SEP,Day,GERIATRICS,Ginsberg  Terrie B.,   ,Stratford,,1,999,0,0,0,999,
44251,GERI,9124M,44D,SOM Term ... `12-SEP to 09-OCT,Day,GERIATRICS,Ginsberg  Terrie B.,   ,Stratford,,1,999,0,0,0,999,
44252,GERI,9124M,44E,SOM Term ... `10-OCT to 06-NOV,Day,GERIATRICS,Ginsberg  Terrie B.,   ,Stratford,,1,999,0,0,0,999,
44253,GERI,9124M,44F,SOM Term ... `07-NOV to 04-DEC,Day,GERIATRICS,Ginsberg  Terrie B.,   ,Stratford,,1,999,0,0,0,999,
41938,GERM,3100,1,Full Term ... `01-SEP to 20-DEC,Day,MSTRPC GERMAN LIT ENGL TRANS,Smith  Edward C.,MW      1100 1215 BUNCE 205 (Class)`M       1015 1215 BUNCE 205 (Exam),Main,,3,24,0,0,24,0,24
41940,GERM,3101,1,Full Term ... `01-SEP to 20-DEC,Day,ELEM GERMAN I,Smith  Edward C.,MW      1230 1345 BOZ 108 (Class)`W       1230 1430 BOZ 108 (Exam),Main,,3,22,0,0,21,1,24
41941,GERM,3101,2,Full Term ... `01-SEP to 20-DEC,Day,ELEM GERMAN I,Smith  Edward C.,TR      1230 1345 BUNCE 205 (Class)`R       1230 1430 BUNCE 205 (Exam),Main,,3,24,0,0,24,0,24
41942,GERM,3101,3,Full Term ... `01-SEP to 20-DEC,Day,ELEM GERMAN I,Smith  Edward C.,MW      1530 1645 BUNCE 205 (Class)`M       1445 1645 BUNCE 205 (Exam),Main,,3,24,0,0,24,0,24
42042,GERM,3101,4,Full Term ... `01-SEP to 20-DEC,Day,ELEM GERMAN I,STAFF,,Main,,3,0,0,0,0,0,
42069,GERM,3102,1,Full Term ... `01-SEP to 20-DEC,Day,ELEM GERMAN II,Schillo  Michael B.,MW      1400 1515 BUNCE 348 (Class)`W       1445 1645 BUNCE 348 (Exam),Main,,3,15,0,0,18,-3,24
42045,GERM,3102,2,Full Term ... `01-SEP to 20-DEC,Evening,ELEM GERMAN II,Orlando  Jesse Leigh,TR      1830 1945 BUNCE 205 (Class)`R       1900 2100 BUNCE 205 (Exam),Main,,3,24,0,0,6,18,24
41939,GERM,3201,1,Full Term ... `01-SEP to 20-DEC,Day,INTERMED GERMAN I Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Smith  Edward C.,TR      1100 1215 BUNCE 205 (Class)`T       1015 1215 BUNCE 205 (Exam),Main,,3,23,0,0,24,-1,24
42065,GERM,3201,2,Full Term ... `01-SEP to 20-DEC,Evening,INTERMED GERMAN I Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Orlando  Jesse Leigh,TR      2000 2115 BUNCE 205 (Class)`R       2100 2300 BUNCE 205 (Exam),Main,,3,24,0,0,6,18,24
42043,GERM,3212,1,Full Term ... `01-SEP to 20-DEC,Day,GERMAN RDG & COMP Prerequisite waiver available.  Please contact ForeignLang@rowan.edu`,Matalucci  Kipp R,MW      1530 1645 BUNCE 304 (Class)`M       1445 1645 BUNCE 304 (Exam),Main,,3,22,0,0,10,12,22
40074,HES,100, 1C,CGCE Module One On-Site ... `01-SEP to 26-OCT,Evening,TCHG CONCEPTS DRIVER ED STUDENTS WILL HAVE DRIVING TIME OUTSIDE OF CLASS.`,Willis  Shari Lorraine,T       2000 2115 JAMES 3102 (Class)`T       2130 2245 JAMES 3102 (Class),Main,Materials `Required,3,25,0,0,11,14,30
41510,HES,109,1,Full Term ... `01-SEP to 20-DEC,Day,ADVENTURE/EXPERIENTIAL LRNG-RS,Fopeano  Richard J,MW      0800 0915 ESBY 103E (Class)`W       0800 1000 ESBY 103E (Exam),Main,,2,0,0,0,20,-20,30
41511,HES,109,2,Full Term ... `01-SEP to 20-DEC,Day,ADVENTURE/EXPERIENTIAL LRNG,Fopeano  Richard J,MW      0930 1045 ESBY 103E (Class)`W       1015 1215 ESBY 103E (Exam),Main,,2,20,0,0,21,-1,30
41512,HES,109,3,Full Term ... `01-SEP to 20-DEC,Day,ADVENTURE/EXPERIENTIAL LRNG,Willis  Shari Lorraine,TR      1230 1345 ESBY 103E (Class)`R       1230 1430 ESBY 103E (Exam),Main,,2,20,0,0,20,0,30
41513,HES,109,4,Full Term ... `01-SEP to 20-DEC,Day,ADVENTURE/EXPERIENTIAL LRNG,Willis  Shari Lorraine,TR      1400 1515 ESBY 103E (Class)`R       1445 1645 ESBY 103E (Exam),Main,,2,20,0,0,20,0,30
41514,HES,116,1,Full Term ... `01-SEP to 20-DEC,Day,SFTY 1ST AID BASIC ATHL INJURY,Hellem  Heather,MW      0930 1045 JAMES 1146 (Class)`W       1015 1215 JAMES 1146 (Exam),Main,,3,25,0,0,28,-3,30
41515,HES,116,2,Full Term ... `01-SEP to 20-DEC,Day,SFTY 1ST AID BASIC ATHL INJURY,Burti  Neil,M       1700 1815 JAMES 1146 (Class)`M       1700 1900 JAMES 1146 (Exam)`M       1830 1945 JAMES 1146 (Class),Main,,3,25,0,0,28,-3,30
41516,HES,116,3,Full Term ... `01-SEP to 20-DEC,Day,SFTY 1ST AID BASIC ATHL INJURY,Seeberger  David,MW      0800 0915 JAMES 1146 (Class)`W       0800 1000 JAMES 1146 (Exam),Main,,3,25,0,0,28,-3,30
