CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x1bc0048),Room Cap
43105,MATH,01123, 10,Rowan Select Classes ... `01-SEP to 20-DEC,Day,COLLEGE ALGEBRA This section for Rowan Select students only`,Fine Ira A,MW      0800 0915 ROBSON 310 (Class),Main,,3,20,0,0,20,0,31
43106,MATH,01123, 11,Full Term ... `01-SEP to 20-DEC,Day,COLLEGE ALGEBRA,STAFF,TR      1530 1645 JAMES 3114 (Class),Main,,3,35,0,0,35,0,60
43107,MATH,01130,  1,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Waterpeace Sky Pelletier,TRF     0930 1045 ROBSON 324 (Class),Main,,4,30,1,-20,30,0,30
43108,MATH,01130,  2,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Abay Abera,MTR     0930 1045 JAMES 2101 (Class),Main,,4,35,1,-25,35,0,36
43109,MATH,01130,  3,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,STAFF,MW      1830 1945 JAMES 1115 (Class)`M       2000 2115 JAMES 1115 (Class),Main,,4,35,1,-10,23,12,36
43110,MATH,01130,  4,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Wang Min,MWF     1230 1345 ROBSON 227 (Class),Main,,4,35,1,-24,35,0,50
43111,MATH,01130,  5,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,STAFF,TRF     1100 1215 JAMES 1115 (Class),Main,,4,35,1,-26,35,0,36
43112,MATH,01130,  6,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Weinstock Evelyn,MTR     1230 1345 ROBSON 101A (Class),Main,,4,35,1,-26,35,0,40
43113,MATH,01130,  7,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Waterpeace Sky Pelletier,TRF     1100 1215 ROBSON 227 (Class),Main,,4,35,1,-26,35,0,50
43114,MATH,01130,  8,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Sheppard Lenora G,MTR     1530 1645 JAMES 2101 (Class),Main,,4,35,1,-24,35,0,36
43115,MATH,01130,  9,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I-LC,Herman Marlena F.,MTR     1230 1345 JAMES 3114 (Class),Main,,4,0,0,0,29,-29,60
43116,MATH,01130, 10,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Abay Abera,MW      0735 0915 ROBSON 101B (Class),Main,,4,35,1,-24,35,0,40
43117,MATH,01130, 11,Full Term ... `01-SEP to 20-DEC,Day,HONR CALCULUS I,Ilicasu Olcay Fatma,TRF     0930 1045 ROBSON 310 (Class),Main,,4,0,0,0,16,-16,31
43118,MATH,01130, 12,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Abay Abera,TR      0735 0915 ROBSON 101B (Class),Main,,4,35,1,-24,35,0,40
43119,MATH,01130, 13,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,Garrett Donna Lynn,MW      1855 2035 ROBSON 101B (Class),Main,,4,35,1,-3,31,4,40
43120,MATH,01130, 14,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,STAFF,MWF     1530 1645 JAMES 3114 (Class),Main,,4,35,1,-25,35,0,60
43121,MATH,01130, 15,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Zeng Xiaoming,MTR     0800 0915 JAMES 1115 (Class),Main,,4,35,1,-25,34,1,36
43122,MATH,01130, 16,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Herman Marlena F.,MTR     1400 1515 JAMES 2102 (Class),Main,,4,35,1,-25,36,-1,36
43123,MATH,01130, 17,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,LaMastro Robert A,TR      1855 2035 ROBSON 101A (Class),Main,,4,35,1,-3,21,14,40
43124,MATH,01130, 18,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Ilicasu Olcay Fatma,TRF     1230 1345 JAMES 2101 (Class),Main,,4,35,1,-25,36,-1,36
43125,MATH,01130, 19,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,Wang Min,MWF     0930 1045 JAMES 3114 (Class),Main,,4,35,1,-23,33,2,60
43126,MATH,01130, 20,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS I,STAFF,MWF     1530 1645 ROBSON 101A (Class),Main,,4,35,1,-29,35,0,40
43882,MATH,01130, 21,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,Schiffman Jay L.,MW      1700 1815 CAMDEN 412 (Class)`W       1830 1920 CAMDEN 412 (Class),Camden,,4,25,0,0,3,22,33
43127,MATH,01130, 22,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,Brookes Elijah A.,MW      1700 1815 ROBSON 227 (Class)`W       1830 1920 ROBSON 227 (Class),Main,,4,35,1,-25,36,-1,50
43128,MATH,01130, 23,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,Connor Richard L.,TR      1830 1945 JAMES 3114 (Class)`R       2000 2115 JAMES 3114 (Class),Main,,4,35,1,-10,25,10,60
43129,MATH,01130, 24,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,Vallies Beverly J,MW      1700 1840 ROBSON 101B (Class),Main,,4,35,1,-24,35,0,40
43130,MATH,01130, 25,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,Weinstock Evelyn,TR      1700 1840 ROBSON 101A (Class),Main,,4,35,1,-24,35,0,40
43131,MATH,01130, 26,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS I,STAFF,TR      1700 1840 ENTPRZ 406 (Class),Main,,4,0,0,0,0,0,32
43132,MATH,01131,  1,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS II,Bendjilali Nasrine,MTR     1230 1345 ROBSON 101B (Class),Main,,4,35,0,0,35,0,40
43133,MATH,01131,  2,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS II,Beil Norman B,MW      1700 1840 JAMES 2102 (Class),Main,,4,35,0,0,35,0,36
43134,MATH,01131,  3,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS II,Buchanan Justin D,TRF     0800 0915 ROBSON 310 (Class),Main,,4,30,0,0,12,18,31
43135,MATH,01131,  4,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS II,Buchanan Justin D,TRF     1100 1215 JAMES 2102 (Class),Main,,4,35,0,0,26,9,36
43136,MATH,01131,  5,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS II,Li Ming-Sun,TR      1700 1840 JAMES 2101 (Class),Main,,4,35,0,0,18,17,36
43137,MATH,01131,  6,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS II,Bendjilali Nasrine,MTR     1530 1645 JAMES 2102 (Class),Main,,4,35,0,0,33,2,36
43138,MATH,01131,  7,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS II,Drissi Driss,WF      1530 1645 JAMES 2102 (Class)`W       1400 1515 JAMES 2102 (Class),Main,,4,35,0,0,20,15,36
43139,MATH,01131,  8,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS II,Drissi Driss,TR      1855 2035 JAMES 2101 (Class),Main,,4,35,0,0,6,29,36
43198,MATH,01201,  1,Full Term ... `01-SEP to 20-DEC,Evening,STRUCTURES OF MATH I,Smith William M.,MW      1700 1815 ROBSON 212 (Class),Main,,3,35,1,-5,28,7,40
43199,MATH,01201,  2,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH I,STAFF,WF      1530 1645 JAMES 2101 (Class),Main,,3,35,1,-2,20,15,36
43200,MATH,01201,  3,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH I,Napoliello-Ivory Angela,MW      1400 1515 ROBSON 101B (Class),Main,,3,35,1,-5,29,6,40
43201,MATH,01201,  4,Full Term ... `01-SEP to 20-DEC,Evening,STRUCTURES OF MATH I,Eastwick Gail P.,T       1830 1945 ROBSON 212 (Class)`T       2000 2115 ROBSON 212 (Class),Main,,3,35,1,0,10,25,40
43202,MATH,01201,  5,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH I,Smith William M.,MW      1100 1215 ROBSON 227 (Class),Main,,3,35,1,-3,36,-1,50
43203,MATH,01201,  6,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH I,Heinz Karen Ruth,TR      1400 1515 ROBSON 227 (Class),Main,,3,35,1,-2,29,6,50
43204,MATH,01202,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO GEOMETRY,Napoliello-Ivory Angela,MW      1100 1215 JAMES 2105 (Class),Main,,3,30,0,0,5,25,30
43205,MATH,01205,  1,Full Term ... `01-SEP to 20-DEC,Day,TECH TOOLS FOR DISCOV MATH,Herman Marlena F.,W       1400 1540 JAMES 2105 (Class),Main,,2,30,0,0,30,0,30
43206,MATH,01210,  1,Full Term ... `01-SEP to 20-DEC,Day,LINEAR ALGEBRA,Ilicasu Olcay Fatma,TR      0800 0915 ROBSON 324 (Class),Main,,3,30,0,0,28,2,30
43207,MATH,01210,  2,Full Term ... `01-SEP to 20-DEC,Day,LINEAR ALGEBRA,Simons Christopher Smyth,TR      1100 1215 ROBSON 324 (Class),Main,,3,30,0,0,30,0,30
43208,MATH,01210,  3,Full Term ... `01-SEP to 20-DEC,Day,LINEAR ALGEBRA,Simons Christopher Smyth,WF      0930 1045 JAMES 2101 (Class),Main,,3,35,0,0,28,7,36
43209,MATH,01210,  4,Full Term ... `01-SEP to 20-DEC,Day,LINEAR ALGEBRA,Hassen Abdulkadir,WF      1230 1345 JAMES 2102 (Class),Main,,3,35,0,0,31,4,36
43181,MATH,01230,  1,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Li Ming-Sun,MTR     0800 0915 JAMES 3114 (Class),Main,,4,35,0,0,10,25,60
43182,MATH,01230,  2,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Daniels Benjamin R.,TR      0930 1045 ROBSON 227 (Class)`F       0930 1045 ROBSON 101B (Class),Main,,4,35,0,0,35,0,40
43183,MATH,01230,  3,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS III,Zulker James Charles,MW      1700 1840 ROBSON 310 (Class),Main,,4,30,0,0,30,0,31
43184,MATH,01230,  4,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Lee Ik Jae,MWF     1530 1645 ROBSON 227 (Class),Main,,4,35,0,0,35,0,50
43185,MATH,01230,  5,Full Term ... `01-SEP to 20-DEC,Evening,CALCULUS III,STAFF,TR      1700 1815 JAMES 2102 (Class)`R       1830 1920 JAMES 2102 (Class),Main,,4,35,0,0,18,17,36
43186,MATH,01230,  6,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Weinstock Evelyn,M       1530 1620 JAMES 1115 (Class)`TR      1530 1645 ROBSON 227 (Class),Main,,4,35,0,0,7,28,36
43187,MATH,01230,  7,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Zeng Xiaoming,TRF     1100 1215 ROBSON 310 (Class),Main,,4,30,0,0,28,2,31
43188,MATH,01230,  8,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Zeng Xiaoming,TRF     1230 1345 ROBSON 310 (Class),Main,,4,30,0,0,30,0,31
43189,MATH,01230,  9,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Lee Ik Jae,MWF     1230 1345 JAMES 1115 (Class),Main,,4,35,0,0,35,0,36
43190,MATH,01230, 10,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Laumakis Paul J.,MTR     1230 1345 JAMES 2102 (Class),Main,,4,35,0,0,17,18,36
43191,MATH,01230, 11,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Mathew Panakkal X,MWF     0930 1045 ENTPRZ 406 (Class),Main,,4,30,0,0,17,13,32
43192,MATH,01230, 12,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Daniels Benjamin R.,TRF     0800 0915 JAMES 2101 (Class),Main,,4,35,0,0,15,20,36
43193,MATH,01230, 13,Full Term ... `01-SEP to 20-DEC,Day,CALCULUS III,Czochor Ronald,MWR     1400 1515 ROBSON 324 (Class),Main,,4,30,0,0,26,4,30
43194,MATH,01231,  1,Full Term ... `01-SEP to 20-DEC,Day,ORDINARY DIFFER EQUAT,Osler Thomas,TR      1400 1515 JAMES 2101 (Class),Main,,3,35,0,0,33,2,36
43195,MATH,01231,  2,Full Term ... `01-SEP to 20-DEC,Day,ORDINARY DIFFER EQUAT,Czochor Ronald,MW      0930 1045 ROBSON 310 (Class),Main,,3,30,0,0,7,23,31
43196,MATH,01235,  1,Full Term ... `01-SEP to 20-DEC,Day,MATH FOR ENGR ANALYSIS,Li Ming-Sun,MTR     1400 1515 JAMES 2105 (Class),Main,,4,25,0,0,30,-5,30
43197,MATH,01235,  2,Full Term ... `01-SEP to 20-DEC,Day,MATH FOR ENGR ANALYSIS,Lee Ik Jae,MWF     0930 1045 JAMES 2102 (Class),Main,,4,25,0,0,30,-5,36
43169,MATH,01301,  1,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH II,Napoliello-Ivory Angela,MW      0800 0915 ROBSON 212 (Class),Main,,3,35,0,0,18,17,40
43170,MATH,01301,  2,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH II,Heinz Karen Ruth,MW      0930 1045 ROBSON 212 (Class),Main,,3,35,0,0,35,0,40
43171,MATH,01301,  3,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH II,Smith William M.,MW      1400 1515 ROBSON 212 (Class),Main,,3,35,0,0,40,-5,40
43172,MATH,01301,  4,Full Term ... `01-SEP to 20-DEC,Day,STRUCTURES OF MATH II,STAFF,TR      1400 1515 ROBSON 101A (Class),Main,,3,35,0,0,28,7,40
43173,MATH,01301,  5,Full Term ... `01-SEP to 20-DEC,Evening,STRUCTURES OF MATH II,Milou Eric,R       1830 1945 ROBSON 324 (Class)`R       2000 2115 ROBSON 324 (Class),Main,,3,30,0,0,22,8,30
43174,MATH,01301,  6,Full Term ... `01-SEP to 20-DEC,Online,STRUCTURES OF MATH II ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Heinz Karen Ruth,   ,Online,,3,30,0,0,29,1,
43175,MATH,01310,  1,Full Term ... `01-SEP to 20-DEC,Day,COLLEGE GEOMETRY,Simons Christopher Smyth,MW      1230 1345 JAMES 2101 (Class)`M       1400 1450 JAMES 2101 (Class),Main,,4,30,0,0,28,2,36
44103,MATH,01310,  2,Full Term ... `01-SEP to 20-DEC,Day,COLLEGE GEOMETRY,Simons Christopher Smyth,TR      1400 1515 ROBSON 212 (Class)`R       1530 1620 ROBSON 212 (Class),Main,,4,30,0,0,19,11,40
43176,MATH,01330,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO REAL ANALYSIS I,Nguyen Hieu Duc,MW      1400 1515 ROBSON 227 (Class),Main,,3,35,0,0,26,9,50
43177,MATH,01340,  1,Full Term ... `01-SEP to 20-DEC,Day,MODERN ALGEBRA,Wright Marcus,MW      1530 1645 ROBSON 310 (Class),Main,,3,30,0,0,30,0,31
43178,MATH,01340,  2,Full Term ... `01-SEP to 20-DEC,Day,MODERN ALGEBRA,Wright Marcus,TR      0930 1045 JAMES 2102 (Class),Main,,3,35,0,0,23,12,36
43179,MATH,01352,  1,Full Term ... `01-SEP to 20-DEC,Day,THEORY OF NUMBERS,Hassen Abdulkadir,WF      1100 1215 SAVITZ 341 (Class),Main,,3,35,0,0,23,12,64
43180,MATH,01386,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO PARTL DIFFTL EQTNS,Wright Marcus,TR      1230 1345 ROBSON 224 (Class),Main,,3,35,0,0,31,4,50
43166,MATH,01410,  1,Full Term ... `01-SEP to 20-DEC,Evening,HISTORY OF MATH,Osler Thomas,W       1830 1945 ROBSON 324 (Class)`W       2000 2115 ROBSON 324 (Class),Main,,3,30,0,0,30,0,30
43167,MATH,01498,  1,Full Term ... `01-SEP to 20-DEC,Day,MATH SEMINAR-WI,Milou Eric,T       1530 1645 ROBSON 324 (Class)`T       1700 1815 ROBSON 324 (Class),Main,,3,0,0,0,19,-19,30
43168,MATH,01498,  2,Full Term ... `01-SEP to 20-DEC,Day,MATH SEMINAR-WI,Wright Marcus,F       0930 1045 JAMES 2105 (Class)`F       1100 1215 JAMES 2105 (Class),Main,,3,0,0,0,12,-12,30
43163,MATH,01502,  1,Full Term ... `01-SEP to 20-DEC,Evening,LINEAR ALGEBRA-MATRIX THEORY,Hassen Abdulkadir,W       1830 1945 WILSON 203 (Class)`W       2000 2115 WILSON 203 (Class),Main,,3,20,0,0,12,8,24
44034,MATH,01505,  1,Full Term ... `01-SEP to 20-DEC,Evening,PROB & MATH STAT,Bendjilali Nasrine,R       1830 1945 ROBSON 310 (Class)`R       2000 2115 ROBSON 310 (Class),Main,,3,20,0,0,11,9,31
43164,MATH,01510,  1,Full Term ... `01-SEP to 20-DEC,Evening,REAL ANALYSIS I,Osler Thomas,M       1830 1945 ROBSON 324 (Class)`M       2000 2115 ROBSON 324 (Class),Main,,3,20,0,0,13,7,30
43165,MATH,01523,  1,Full Term ... `01-SEP to 20-DEC,Evening,ST MATH:PROB & MATH STAT II,Thayasivam Umashanger,T       1830 1945 JAMES 2105 (Class)`T       2000 2115 JAMES 2105 (Class),Main,,3,20,0,0,5,15,30
43150,MATH,03125,  1,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Abay Abera,MW      1230 1345 ROBSON 212 (Class),Main,,3,35,1,-11,31,4,40
43151,MATH,03125,  2,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Beil Norman B,MW      1400 1515 JAMES 3114 (Class),Main,,3,35,1,-8,29,6,60
43152,MATH,03125,  3,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Beil Norman B,MW      1100 1215 ROBSON 310 (Class),Main,,3,30,1,-4,29,1,31
43153,MATH,03125,  4,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Lodge Patricia A,MW      0800 0915 JAMES 2101 (Class),Main,,3,35,1,-11,24,11,36
43154,MATH,03125,  5,Full Term ... `01-SEP to 20-DEC,Evening,CALC TECHNIC/APPLIC,Tavener Maria E.,TR      1700 1815 JAMES 3114 (Class),Main,,3,35,1,-8,25,10,60
43155,MATH,03125,  6,Full Term ... `01-SEP to 20-DEC,Evening,CALC TECHNIC/APPLIC,STAFF,R       1830 1945 ROBSON 101B (Class)`R       2000 2115 ROBSON 101B (Class),Main,,3,35,1,1,17,17,40
43156,MATH,03125,  7,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Mateescu Vincent L,MW      1100 1215 ROBSON 324 (Class),Main,,3,30,1,-6,23,7,30
43157,MATH,03125,  8,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Windsor-Leis Kathy Louise,TR      0800 0915 ROBSON 227 (Class),Main,,3,35,1,-11,30,5,50
43158,MATH,03125,  9,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Daniels Benjamin R.,TR      1530 1645 ROBSON 101A (Class),Main,,3,35,1,-7,27,8,40
43159,MATH,03125, 10,Full Term ... `01-SEP to 20-DEC,Day,CALC TECHNIC/APPLIC,Lodge Patricia A,MW      1100 1215 ROBSON 212 (Class),Main,,3,35,1,-11,28,7,40
43160,MATH,03150,  1,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE MATH,Waterpeace Sky Pelletier,WF      1230 1345 JAMES 3114 (Class),Main,,3,35,0,0,15,20,60
43161,MATH,03150,  2,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE MATH,Zulker James Charles,TR      1530 1645 JAMES 3109 (Class),Main,,3,35,0,0,31,4,36
43162,MATH,03150,  3,Full Term ... `01-SEP to 20-DEC,Evening,DISCRETE MATH,Reed Brian E.,MW      1700 1815 JAMES 1115 (Class),Main,,3,35,0,0,12,23,36
43883,MATH,03150,  4,Full Term ... `01-SEP to 20-DEC,Evening,DISCRETE MATH,Schiffman Jay L.,M       1830 1945 CAMDEN 412 (Class)`M       2000 2115 CAMDEN 412 (Class),Camden,,3,25,0,0,3,22,33
43140,MATH,03160,  1,Full Term ... `01-SEP to 20-DEC,Evening,DISCRETE STRUCTURES,STAFF,R       1830 1945 JAMES 2105 (Class)`R       2000 2115 JAMES 2105 (Class),Main,,3,30,1,1,15,14,30
43141,MATH,03160,  2,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE STRUCTURES,Nguyen Hieu Duc,TR      1530 1645 ROBSON 310 (Class),Main,,3,30,1,-17,30,0,31
43142,MATH,03160,  3,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE STRUCTURES,Nguyen Hieu Duc,TR      1100 1215 JAMES 2105 (Class),Main,,3,30,1,-16,30,0,30
43143,MATH,03160,  4,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE STRUCTURES,STAFF,MW      1400 1515 JAMES 1115 (Class),Main,,3,35,1,-14,35,0,36
43144,MATH,03160,  5,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE STRUCTURES,STAFF,TR      0800 0915 ROBSON 101A (Class),Main,,3,35,1,-19,35,0,40
43145,MATH,03160,  6,Full Term ... `01-SEP to 20-DEC,Day,DISCRETE STRUCTURES,STAFF,WF      1530 1645 ROBSON 324 (Class),Main,,3,30,1,-16,29,1,30
43146,MATH,03305,  1,Full Term ... `01-SEP to 20-DEC,Day,PATRNS NATUR I:VISUAL GEOMETRY,Heinz Karen Ruth,TR      1100 1215 BOZ 132 (Class),Main,,3,0,0,0,15,-15,30
43147,MATH,03411,  1,Full Term ... `01-SEP to 20-DEC,Evening,DETERMINISTIC MODS OPER RES,Lacke Christopher J.,TR      1700 1815 JAMES 2105 (Class),Main,,3,26,0,0,26,0,30
43148,MATH,03501,  1,Full Term ... `01-SEP to 20-DEC,Evening,MATH MODEL FOR BIOLOGIC SYSTMS,STAFF,,Main,,3,0,0,0,0,0,
43149,MATH,03511,  1,Full Term ... `01-SEP to 20-DEC,Evening,OPERATIONS RESEARCH I,Lacke Christopher J.,TR      1700 1815 JAMES 2105 (Class),Main,,3,4,0,0,4,0,30
42543,MAWR,01554,  1,Full Term ... `01-SEP to 20-DEC,Evening,CORE I:THRY/TECHNIQUE WRITING,Maxson Jeffrey N.,W       1830 1945 BOZ 118 (Class)`W       2000 2115 BOZ 118 (Class),Main,,3,18,0,0,13,5,38
42544,MAWR,01561,  1,Full Term ... `01-SEP to 20-DEC,Evening,SEMINAR I,Block Ronald D,W       1830 1945 BOZ 108 (Class)`W       2000 2115 BOZ 108 (Class),Main,,3,18,0,0,12,6,24
42545,MAWR,01566,  1,Full Term ... `01-SEP to 20-DEC,Evening,EDIT LIT JOURN:PRACT/PROC,Budris Katherine M,R       1830 1945 BOZ 133 (Class)`R       2000 2115 BOZ 133 (Class),Main,,3,15,0,0,10,5,23
44741,MAWR,01615,  1,Full Term ... `01-SEP to 20-DEC,Day,INDEPENDENT STUDY,Kopp Andrew Matthew,   ,Main,,3,1,0,0,1,0,
42547,MAWR,01618,  1,Full Term ... `01-SEP to 20-DEC,Evening,SP TPCS:TEACHING PRACTICUM,Courtney Jennifer E,M       1700 1815 BOZ 108 (Class)`M       1830 1945 BOZ 108 (Class),Main,,3,15,0,0,8,7,24
42546,MAWR,02515,  1,Full Term ... `01-SEP to 20-DEC,Evening,CREATIVE NON-FICTION WORKSHOP,Hornbacher Marya Justine,T       1830 1945 BOZ 108 (Class)`T       2000 2115 BOZ 108 (Class),Main,,3,15,0,0,15,0,24
44760,MAWR,02524,  1,Full Term ... `01-SEP to 20-DEC,Evening,WRIT GRPHC NOVEL:THEORY/PRACT,Briant Edward A,R       1830 1945 BOZ 108 (Class)`R       2000 2115 BOZ 108 (Class),Main,,3,15,0,0,3,12,24
43894,MAWR,03520,  1,Full Term ... `01-SEP to 20-DEC,Day,M. A. IN WRITING INTERNSHIP,Kopp Andrew Matthew,   ,Main,,3,5,0,0,1,4,
44218,MBIO,6030M,F10,SOM Term ... `08-AUG to 16-DEC,Day,BIOCHEMISTRY/HUMAN GENETICS,Lee Kai Mon`Mccormack Michael K`,   ,Stratford,,1,999,0,0,0,999,
44219,MBIO,6140M,Y10,SOM Term ... `08-AUG to 19-MAY,Day,HISTOLOGY,Fischer Jennifer,   ,Stratford,,1,999,0,0,0,999,
44220,MBIO,6209M,Y10,SOM Term ... `08-AUG to 19-MAY,Day,MICROBIOLOGY/IMMUNOLOGY,Muller-Weeks Susan J,   ,Stratford,,1,999,0,0,0,999,
44125,MBS,00501,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,FUND OF BIOCH & MOL BIOLOGY IWILL BEGIN ON AUGUST 25th`,Biswas Subhasis,R       1700 2000 AC-S 279 (Class),Stratford,,3,150,0,0,11,139,150
44126,MBS,00502,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,FUND OF CELL BIOLOGY II,Markov Dmitriy,W       1700 2000 AC-S 279 (Class),Stratford,,3,150,0,0,14,136,150
44127,MBS,00609,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,MECHANISM OF DISEASE Requires Fund I and Fund II with grades of C or better. Limited to 50 students`,Neary Catherine L.,R       1700 1900 UDP 3000 (Class),Stratford,,2,50,0,0,40,10,75
44128,MBS,00610,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,MICROBIOLOGY,Henry Michael F.,M       1700 2000 AC-S 279 (Class),Stratford,,3,150,0,0,14,136,150
44129,MBS,00611,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,PATH CARDIOVASCULAR SYSTEMWILL BEGIN ON AUGUST 23rdMUST PASS Fund III; CANNOT ENROLL IFregistered in or completed Medical PhysiologyLimited to 23 students`,Hock Carl E,T       1800 2100 UDP 3000 (Class),Stratford,,3,23,0,0,23,0,75
44130,MBS,00613,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,INDEPENDENT STUDY IPermission by InvestigatorInstructor: MentorLetter of Agreement required:http://www.rowan.edu/som/gsbs/current/forms.php`,STAFF,,Stratford,,3,0,0,0,0,0,
44160,MBS,00671,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,MEDICAL PHYSIOLOGYSee SOM 1st year online schedule at:https://rowansom.one45.com/cal/(August to April)Limited to 10 students$33 Course Fee plus TuitionPermission of Instructor`,Podolin-Whiting Deborah P.,   ,Stratford,,6,10,0,0,10,0,
44161,MBS,00672,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,CLNC INTEGRTD HUMAN ANATOMYSee SOM 1st year online schedule at:https://rowansom.one45.com/cal/ (August to May)Limited to 18 students combined with MBS 00673$332 Course Fee plus tuition`,Carsia Rocco V,   ,Stratford,,7,0,0,0,13,-13,
44162,MBS,00673,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,CIHA: INTRODUCTION & THORAXSee SOM 1st year online schedule at:https://rowansom.one45.com/cal/(August to December)Limited to 18 students combined with MBS 00672$83 Course Fee plus Tuition`,Carsia Rocco V,   ,Stratford,,1,0,0,0,4,-4,
44131,MBS,00680,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,LAB ROTATION A - MBSLimited to MBS StudentsInstructor: MentorLetter of Agreement required:http://www.rowan.edu/som/gsbs/current/forms.php`,STAFF,,Stratford,,2,0,0,0,0,0,
44132,MBS,00681,  1,GSBS-S Term ... `01-SEP to 20-DEC,Day,LAB ROTATION B - MBSLimited to MBS StudentsInstructor: MentorLetter of Agreement required:http://www.rowan.edu/som/gsbs/current/forms.php`,STAFF,,Stratford,,2,0,0,0,0,0,
